Occurrences,Rank,Lemma,POS,SAMER  Avg,MSA-DA,Class,Syllable Count,MSA-DA Score,Rank Score,Class Score,Compound Score,BAREC Level E1,numeric barec level
212,"4,340",صَمَّم,verb,3,D=,Open,3,1,18,2,45,ن,14
212,"4,340",مُساعِد,adj,3,D=,Open,3,1,18,2,45,ن,14
212,"4,340",حَيَوَان,noun,3,D=,Open,4,1,18,2,46,ن,14
212,"4,340",رُزّ,noun,1,D=,Open,1,1,18,2,27,ي,10
212,"4,340",مِيم,noun,1,D=,Open,1,1,18,2,27,ي,10
212,"4,340",تَأَلَّم,verb,1,D=,Open,2,1,18,2,28,ي,10
211,"4,357",بولي,noun_prop,3,MSA,Open,2,4,18,2,53,س,15
211,"4,357",عِلَاوَة,noun,4,D=,Open,3,1,18,2,53,س,15
211,"4,357",مَأْرِب,noun_prop,5,MSA,Open,2,4,18,2,75,ص,18
211,"4,357",ٱِسْتَقْدَم,verb,4,MSA,Open,3,4,18,2,65,ف,17
211,"4,357",كِيمِيَائِيّ,adj,4,MSA,Open,4,4,18,2,66,ف,17
211,"4,357",اللَّٰهُمَّ,interj,1,D=,Open,4,1,18,2,30,ك,11
211,"4,357",رَزَق,verb,2,D~,Open,3,2,18,2,39,م,13
211,"4,357",أَجَنْدَة,noun,2,MSA,Open,3,4,18,2,43,ن,14
211,"4,357",رِهَان,noun,3,D=,Open,2,1,18,2,44,ن,14
211,"4,357",ثَقْب,noun,3,D~,Open,1,2,18,2,46,ن,14
210,"4,367",مُقَابِل,noun,3,D~,Open,3,2,18,2,48,س,15
210,"4,367",قَلَق,noun,3,D~XP,Open,2,3,18,2,50,س,15
210,"4,367",لُبّ,noun,4,D=,Open,1,1,18,2,51,س,15
210,"4,367",مَشْرُوع,adj,4,D=,Open,2,1,18,2,52,س,15
210,"4,367",تَشَاوُر,noun,4,D=,Open,3,1,18,2,53,س,15
210,"4,367",تَعَثَّر,verb,3,MSA,Open,2,4,18,2,53,س,15
210,"4,367",مُنَظِّم,noun,4,D=,Open,3,1,18,2,53,س,15
210,"4,367",رَدّ,noun,5,MSA,Open,2,4,18,2,75,ص,18
210,"4,367",نَشِط,adj,4,D~XP,Open,2,3,18,2,60,ع,16
210,"4,367",شَدّ,verb,4,MSA,Open,2,4,18,2,64,ف,17
210,"4,367",نِضَال,noun_prop,4,MSA,Open,2,4,18,2,64,ف,17
210,"4,367",أَغْمَض,verb,1,D~XP,Open,2,3,18,2,30,ك,11
210,"4,367",حُرْمَة,noun,2,D=,Open,2,1,18,2,36,ل,12
210,"4,367",إِحْضَار,noun,2,MSA,Open,2,4,18,2,42,ن,14
210,"4,367",غِنَاء,noun,2,MSA,Open,3,4,18,2,43,ن,14
210,"4,367",حَافِز,noun,3,D=,Open,2,1,18,2,44,ن,14
210,"4,367",فِيل,noun,1,D=,Open,1,1,18,2,27,ي,10
210,"4,367",حَسَّاس,adj,1,D=,Open,2,1,18,2,28,ي,10
209,"4,385",نَبِيذ,noun,3,D~,Open,2,2,19,2,48,س,15
209,"4,385",حَسْرَة,noun,4,D=,Open,2,1,19,2,53,س,15
209,"4,385",دَوَام,noun,4,D=,Open,2,1,19,2,53,س,15
209,"4,385",ٱِنْفَتَح,verb,4,D=,Open,3,1,19,2,54,س,15
209,"4,385",قَمْع,noun,5,MSA,Open,1,4,19,2,75,ص,18
209,"4,385",خَارِطَة,noun,3,MSA,Open,3,4,19,2,55,ع,16
209,"4,385",ٱِسْتِيرَاد,noun,4,MSA,Open,3,4,19,2,66,ف,17
209,"4,385",حَزَن,verb,1,D~XP,Open,2,3,19,2,31,ك,11
209,"4,385",مُكَالَمَة,noun,1,D=,Open,4,1,19,2,31,ك,11
209,"4,385",تَسْدِيدَة,noun,2,D=,Open,3,1,19,2,38,م,13
209,"4,385",نَفِد,verb,3,D=,Open,2,1,19,2,45,ن,14
209,"4,385",طُمْأَنِينَة,noun,3,D=,Open,4,1,19,2,47,ن,14
209,"4,385",عَدّ,noun,1,D=,Open,1,1,19,2,28,ي,10
208,"4,398",رَقِيب,noun,4,D=,Open,2,1,19,2,53,س,15
208,"4,398",رُبَاعِيّ,adj,3,MSA,Open,3,4,19,2,55,ع,16
208,"4,398",أُسْطُول,noun,4,MSA,Open,2,4,19,2,65,ف,17
208,"4,398",تَأَهُّب,noun,4,MSA,Open,3,4,19,2,66,ف,17
208,"4,398",سَهْرَة,noun,1,D=,Open,2,1,19,2,29,ك,11
208,"4,398",فَظِيع,adj,1,D~,Open,2,2,19,2,30,ك,11
208,"4,398",لُؤْلُؤ,noun,2,D~,Open,2,2,19,2,39,م,13
208,"4,398",أَسْمَنْت,noun,3,D=,Open,2,1,19,2,45,ن,14
208,"4,398",إِحْبَاط,noun,3,D=,Open,2,1,19,2,45,ن,14
207,"4,407",تَرَقَّب,verb,3,D~,Open,2,2,19,2,48,س,15
207,"4,407",ٱِسْتَغَاث,verb,3,D~,Open,4,2,19,2,50,س,15
207,"4,407",يَدَوِيّ,adj,4,D=,Open,3,1,19,2,54,س,15
207,"4,407",جَسِيم,adj,4,MSA,Open,2,4,19,2,65,ف,17
207,"4,407",كَوْنِيّ,adj,4,MSA,Open,2,4,19,2,65,ف,17
207,"4,407",ٱِمْتِثَال,noun,4,MSA,Open,3,4,19,2,66,ف,17
207,"4,407",تَوَغُّل,noun,4,MSA,Open,3,4,19,2,66,ف,17
207,"4,407",تَصَرَّف,verb,1,D=,Open,2,1,19,2,29,ك,11
207,"4,407",مُتَكَرِّر,adj,2,D=,Open,4,1,19,2,39,م,13
207,"4,407",صِهْر,noun,3,D=,Open,1,1,19,2,44,ن,14
207,"4,407",تَظَاهَر,verb,3,D=,Open,3,1,19,2,46,ن,14
207,"4,407",حَسِب,verb,3,D=,Open,3,1,19,2,46,ن,14
207,"4,407",مُرَاهِق,noun,3,D=,Open,3,1,19,2,46,ن,14
207,"4,407",زِرّ,noun,1,D=,Open,1,1,19,2,28,ي,10
206,"4,421",فَائِت,adj,3,D~,Open,2,2,19,2,48,س,15
206,"4,421",مِقْيَاس,noun,3,D~,Open,2,2,19,2,48,س,15
206,"4,421",حَاصِل,adj,4,D=,Open,2,1,19,2,53,س,15
206,"4,421",مَلْمُوس,adj,4,D=,Open,2,1,19,2,53,س,15
206,"4,421",أَمْلَى,verb,3,MSA,Open,2,4,19,2,54,س,15
206,"4,421",غُلّ,noun,5,MSA,Open,1,4,19,2,75,ص,18
206,"4,421",ٱِشْتِغَال,noun,3,MSA,Open,3,4,19,2,55,ع,16
206,"4,421",رُوَيْد,noun,4,MSA,Open,2,4,19,2,65,ف,17
206,"4,421",مُصْطَلَح,noun,4,MSA,Open,3,4,19,2,66,ف,17
206,"4,421",إِكْلِيل,noun,5,MSA,Open,2,4,19,2,76,ق,19
206,"4,421",زَائِد,noun,1,D~,Open,2,2,19,2,30,ك,11
206,"4,421",وِسَادَة,noun,1,MSA,Open,3,4,19,2,33,ل,12
206,"4,421",هُنَّ,pron,2,D=,Closed,2,1,19,1,35,ل,12
206,"4,421",كَهْف,noun,2,D=,Open,1,1,19,2,36,ل,12
206,"4,421",قَاطِع,adj,2,D~,Open,2,2,19,2,39,م,13
206,"4,421",تَأَلَّف,verb,3,D=,Open,2,1,19,2,45,ن,14
206,"4,421",تَمْتَم,verb,3,D=,Open,2,1,19,2,45,ن,14
206,"4,421",جَلّ,verb,3,D=,Open,2,1,19,2,45,ن,14
206,"4,421",طَالِع,adj,3,D=,Open,2,1,19,2,45,ن,14
206,"4,421",رِجْل,noun,1,D=,Open,1,1,19,2,28,ي,10
205,"4,441",أَنِين,noun,4,D=,Open,2,1,19,2,53,س,15
205,"4,441",وَارِد,noun,4,D=,Open,2,1,19,2,53,س,15
205,"4,441",وَشْك,noun,3,MSA,Open,1,4,19,2,53,س,15
205,"4,441",ٱِمْتِنَاع,noun,4,D=,Open,3,1,19,2,54,س,15
205,"4,441",مَشُورَة,noun,4,D=,Open,3,1,19,2,54,س,15
205,"4,441",ٱِسْتِدْعَاء,noun,3,MSA,Open,3,4,19,2,55,ع,16
205,"4,441",تَعَلُّق,noun,3,MSA,Open,3,4,19,2,55,ع,16
205,"4,441",نُصْب,noun,4,MSA,Open,1,4,19,2,64,ف,17
205,"4,441",مُعْطَى,noun,4,MSA,Open,2,4,19,2,65,ف,17
205,"4,441",ٱِتِّفَاق,noun,4,MSA,Open,4,4,19,2,67,ف,17
205,"4,441",خَرِيف,noun,1,D=,Open,2,1,19,2,29,ك,11
205,"4,441",وَاجِهَة,noun,3,D=,Open,3,1,19,2,46,ن,14
205,"4,441",مُغَامَرَة,noun,3,D=,Open,4,1,19,2,47,ن,14
204,"4,454",غُسْل,noun,4,D=,Open,1,1,19,2,52,س,15
204,"4,454",سَحْنَة,noun,4,D=,Open,2,1,19,2,53,س,15
204,"4,454",غُرْبَة,noun,4,D=,Open,2,1,19,2,53,س,15
204,"4,454",ٱِخْتِصَاص,noun,4,D=,Open,3,1,19,2,54,س,15
204,"4,454",مَزَّق,verb,3,MSA,Open,3,4,19,2,55,ع,16
204,"4,454",ذُرْوَة,noun,4,D~,Open,2,2,19,2,57,ع,16
204,"4,454",سَذَاجَة,noun,4,D~,Open,3,2,19,2,58,ع,16
204,"4,454",حَرَاك,noun,4,MSA,Open,2,4,19,2,65,ف,17
204,"4,454",آنِسَة,noun,1,D=,Open,3,1,19,2,30,ك,11
204,"4,454",خَنَق,verb,1,D~,Open,3,2,19,2,31,ك,11
204,"4,454",الساوية,noun_prop,2,D=,Open,2,1,19,2,37,م,13
204,"4,454",نَتَج,verb,2,D=,Open,3,1,19,2,38,م,13
204,"4,454",ظَلَم,verb,2,D~,Open,3,2,19,2,40,م,13
204,"4,454",ٱِسْتِعَانَة,noun,3,D=,Open,4,1,19,2,47,ن,14
203,"4,468",طَفِيف,adj,4,MSA,Open,2,4,19,2,65,ف,17
203,"4,468",حَنَق,noun,5,MSA,Open,2,4,19,2,76,ق,19
203,"4,468",حَوْزَة,noun,5,MSA,Open,2,4,19,2,76,ق,19
203,"4,468",بَرْق,noun,1,D~,Open,1,2,19,2,29,ك,11
203,"4,468",جَهْد,noun,2,D=,Open,1,1,19,2,36,ل,12
203,"4,468",مَهْل,noun,2,D=,Open,1,1,19,2,36,ل,12
203,"4,468",طَاب,verb,2,D=,Open,2,1,19,2,37,م,13
203,"4,468",طَالِع,adj,2,D=,Open,2,1,19,2,37,م,13
203,"4,468",فَخْر,noun,3,D=,Open,1,1,19,2,44,ن,14
203,"4,468",تَوْضِيح,noun,3,D=,Open,2,1,19,2,45,ن,14
203,"4,468",تَدْرِيجِيّ,adj,3,D=,Open,3,1,19,2,46,ن,14
203,"4,468",ٱِحْتِيَاط,noun,3,D=,Open,4,1,19,2,47,ن,14
202,"4,480",مَذْعُور,adj,3,D~,Open,2,2,19,2,48,س,15
202,"4,480",ٱِفْتَقَد,verb,3,D~,Open,3,2,19,2,49,س,15
202,"4,480",حَصْر,noun,4,D=,Open,1,1,19,2,52,س,15
202,"4,480",ٱِتِّحَادِيّ,adj,4,MSA,Open,4,4,19,2,67,ف,17
202,"4,480",خَمَّار,noun,5,MSA,Open,2,4,19,2,76,ق,19
202,"4,480",هَيام,noun,5,MSA,Open,2,4,19,2,76,ق,19
202,"4,480",عَلَى,noun,1,D=,Open,2,1,19,2,29,ك,11
202,"4,480",مَكْر,noun,2,D=,Open,1,1,19,2,36,ل,12
202,"4,480",مَجْهُود,noun,2,D=,Open,2,1,19,2,37,م,13
202,"4,480",حَذِر,adj,2,D~,Open,2,2,19,2,39,م,13
202,"4,480",كَابِل,noun,2,MSA,Open,2,4,19,2,43,ن,14
202,"4,480",أَمَام,noun,2,MSA,Open,3,4,19,2,44,ن,14
202,"4,480",صَارُوخِيّ,adj,2,MSA,Open,3,4,19,2,44,ن,14
202,"4,480",لَعْنَة,noun,3,D=,Open,2,1,19,2,45,ن,14
202,"4,480",ٱِنْفِصَال,noun,3,D=,Open,3,1,19,2,46,ن,14
202,"4,480",مُحَقِّق,noun,3,D=,Open,3,1,19,2,46,ن,14
202,"4,480",طَعْم,noun,1,D=,Open,1,1,19,2,28,ي,10
201,"4,497",تَقَلُّب,noun,4,D=,Open,3,1,19,2,54,س,15
201,"4,497",تَرِكَة,noun,5,D=,Open,2,1,19,2,61,ع,16
201,"4,497",إِرْسَاء,noun,4,MSA,Open,2,4,19,2,65,ف,17
201,"4,497",حَنَّة,noun,5,MSA,Open,2,4,19,2,76,ق,19
201,"4,497",برُوتُوكُول,noun,5,MSA,Open,3,4,19,2,77,ق,19
201,"4,497",مُنَاهِض,noun,5,MSA,Open,3,4,19,2,77,ق,19
201,"4,497",تَقْلِيل,noun,1,D~,Open,2,2,19,2,30,ك,11
201,"4,497",قَلَّد,verb,1,D~,Open,3,2,19,2,31,ك,11
201,"4,497",قَرَع,verb,2,MSA,Open,3,4,19,2,44,ن,14
201,"4,497",تَرَكَّز,verb,3,D=,Open,2,1,19,2,45,ن,14
201,"4,497",عَشْوَائِيّ,adj,3,D=,Open,3,1,19,2,46,ن,14
201,"4,497",مُصَادَفَة,noun,3,D=,Open,4,1,19,2,47,ن,14
201,"4,497",بَغْل,noun,1,D=,Open,1,1,19,2,28,ي,10
200,"4,510",قَطُّ,adv,3,MSA,Closed,1,4,19,1,50,س,15
200,"4,510",قُبْح,noun,3,MSA,Open,1,4,19,2,53,س,15
200,"4,510",الزاهرة,noun_prop,4,MSA,Open,2,4,19,2,65,ف,17
200,"4,510",سَلّ,verb,4,MSA,Open,2,4,19,2,65,ف,17
200,"4,510",وَثِيق,adj,4,MSA,Open,2,4,19,2,65,ف,17
200,"4,510",تَنَكَّر,verb,1,D=,Open,2,1,19,2,29,ك,11
200,"4,510",لُقْمَة,noun,1,D~,Open,2,2,19,2,30,ك,11
200,"4,510",مَاذَا,pron_rel,1,MSA,Closed,2,4,19,1,31,ك,11
200,"4,510",سِجِلّ,noun,2,D=,Open,2,1,19,2,37,م,13
200,"4,510",مُرَبِّي,noun,2,D=,Open,2,1,19,2,37,م,13
200,"4,510",مُرَتَّب,noun,2,D=,Open,3,1,19,2,38,م,13
200,"4,510",صَفَاء,noun_prop,3,D=,Open,2,1,19,2,45,ن,14
200,"4,510",خَطِيئَة,noun,3,D=,Open,3,1,19,2,46,ن,14
199,"4,523",آمِر,noun,4,D=,Open,1,1,19,2,52,س,15
199,"4,523",حَمِيم,noun,4,D=,Open,2,1,19,2,53,س,15
199,"4,523",جَمْع,noun,3,MSA,Open,2,4,19,2,54,س,15
199,"4,523",عَيْنِيّ,adj,3,MSA,Open,2,4,19,2,54,س,15
199,"4,523",مُفاوِض,noun,4,D=,Open,3,1,19,2,54,س,15
199,"4,523",مُحَاضَرَة,noun,4,D=,Open,4,1,19,2,55,ع,16
199,"4,523",أَعْرَض,verb,4,MSA,Open,2,4,19,2,65,ف,17
199,"4,523",نَاشَد,verb,4,MSA,Open,3,4,19,2,66,ف,17
199,"4,523",حُسَام,noun_prop,5,MSA,Open,2,4,19,2,76,ق,19
199,"4,523",كَلِيم,noun,5,MSA,Open,2,4,19,2,76,ق,19
199,"4,523",أَكَمَة,noun,5,MSA,Open,3,4,19,2,77,ق,19
199,"4,523",قَيْرَوَان,noun_prop,5,MSA,Open,3,4,19,2,77,ق,19
199,"4,523",مُهْلَة,noun,3,D=,Open,2,1,19,2,45,ن,14
199,"4,523",وَحْشَة,noun,3,D=,Open,2,1,19,2,45,ن,14
199,"4,523",ٱِحْتِيَال,noun,3,D=,Open,3,1,19,2,46,ن,14
199,"4,523",ٱِسْتَأْجَر,verb,3,D=,Open,3,1,19,2,46,ن,14
199,"4,523",ٱِقْتِنَاع,noun,3,D=,Open,3,1,19,2,46,ن,14
199,"4,523",إِرْث,noun,3,D~,Open,1,2,19,2,47,ن,14
198,"4,541",بَسْط,noun,4,D=,Open,1,1,19,2,52,س,15
198,"4,541",مُمْتَدّ,adj,4,D=,Open,2,1,19,2,53,س,15
198,"4,541",مَنْفَى,noun,4,D=,Open,2,1,19,2,53,س,15
198,"4,541",وَطْأَة,noun,4,MSA,Open,2,4,19,2,65,ف,17
198,"4,541",كَامِن,adj,5,MSA,Open,2,4,19,2,76,ق,19
198,"4,541",أَغْلَبِيّ,adj,5,MSA,Open,3,4,19,2,77,ق,19
198,"4,541",غِلَاف,noun,1,D=,Open,2,1,19,2,29,ك,11
198,"4,541",كِفَايَة,noun,1,D=,Open,3,1,19,2,30,ك,11
198,"4,541",هَزَم,verb,1,D=,Open,3,1,19,2,30,ك,11
198,"4,541",ٱِخْتِفَاء,noun,2,D=,Open,3,1,19,2,38,م,13
198,"4,541",ٱِسْتِضَافَة,noun,2,D=,Open,4,1,19,2,39,م,13
198,"4,541",جَلِيل,adj,3,D=,Open,2,1,19,2,45,ن,14
198,"4,541",خَلَل,noun,3,D=,Open,2,1,19,2,45,ن,14
198,"4,541",خَلِيج,noun,3,D=,Open,2,1,19,2,45,ن,14
198,"4,541",دِعَايَة,noun,3,D=,Open,3,1,19,2,46,ن,14
198,"4,541",قَوْس,noun,1,D=,Open,1,1,19,2,28,ي,10
197,"4,557",كَرَز,noun,4,D=,Open,1,1,19,2,52,س,15
197,"4,557",تَخَلَّف,verb,4,D=,Open,2,1,19,2,53,س,15
197,"4,557",هَجَر,verb,4,D=,Open,3,1,19,2,54,س,15
197,"4,557",ظُنُون,noun,4,D~,Open,2,2,19,2,57,ع,16
197,"4,557",خُلُوّ,noun,4,MSA,Open,1,4,19,2,64,ف,17
197,"4,557",أَعْقَب,verb,4,MSA,Open,2,4,19,2,65,ف,17
197,"4,557",قَوِيّ,adj,5,MSA,Open,2,4,19,2,76,ق,19
197,"4,557",رَافِع,adj,1,D=,Open,2,1,19,2,29,ك,11
197,"4,557",فَتْحَة,noun,1,D=,Open,2,1,19,2,29,ك,11
197,"4,557",زَوَال,noun,2,D=,Open,2,1,19,2,37,م,13
197,"4,557",خَزَّان,noun,2,D=,Open,3,1,19,2,38,م,13
197,"4,557",مُنْفَصِل,adj,2,D=,Open,3,1,19,2,38,م,13
197,"4,557",عُمْر,noun,3,D=,Open,2,1,19,2,45,ن,14
197,"4,557",ٱِسْتَقَلّ,verb,3,D=,Open,3,1,19,2,46,ن,14
197,"4,557",تَوْعِيَة,noun,3,D=,Open,3,1,19,2,46,ن,14
197,"4,557",عَلَنِيّ,adj,3,D=,Open,3,1,19,2,46,ن,14
197,"4,557",مُتَوَاضِع,adj,3,D=,Open,4,1,19,2,47,ن,14
196,"4,574",شُغْل,noun,4,D=,Open,1,1,19,2,52,س,15
196,"4,574",فَضّ,noun,5,MSA,Open,1,4,19,2,75,ص,18
196,"4,574",تَدَفُّق,noun,3,MSA,Open,3,4,19,2,55,ع,16
196,"4,574",مَأْخَذ,noun,4,D~,Open,2,2,19,2,57,ع,16
196,"4,574",مَبْعُوث,noun,4,D~,Open,2,2,19,2,57,ع,16
196,"4,574",كَثَافَة,noun,4,D~,Open,3,2,19,2,58,ع,16
196,"4,574",تَأْشِير,noun,5,D=,Open,2,1,19,2,61,ع,16
196,"4,574",لَقِي,verb,4,MSA,Open,2,4,19,2,65,ف,17
196,"4,574",راق,verb,5,D~,Open,2,2,19,2,66,ف,17
196,"4,574",هِيَاج,noun,5,MSA,Open,2,4,19,2,76,ق,19
196,"4,574",حَسَد,noun,1,D=,Open,2,1,19,2,29,ك,11
196,"4,574",قَمْح,noun,1,D~,Open,1,2,19,2,29,ك,11
196,"4,574",نُعَاس,noun,1,D=,Open,2,1,19,2,29,ك,11
196,"4,574",ٱِخْتَبَأ,verb,1,D~XP,Open,3,3,19,2,32,ك,11
196,"4,574",جَحِيم,noun,2,D=,Open,2,1,19,2,37,م,13
196,"4,574",عَدَل,verb,2,D=,Open,3,1,19,2,38,م,13
196,"4,574",رَفِيقَة,noun,2,D~,Open,3,2,19,2,40,م,13
196,"4,574",أَصْلَح,verb,2,D~XP,Open,2,3,19,2,41,م,13
196,"4,574",زَوْجِيّ,adj,2,MSA,Open,2,4,19,2,43,ن,14
196,"4,574",عَوَّض,verb,3,D=,Open,3,1,19,2,46,ن,14
195,"4,594",عَشِيق,noun,3,D~,Open,2,2,19,2,48,س,15
195,"4,594",مُعَقَّد,adj,3,D~,Open,3,2,19,2,49,س,15
195,"4,594",فَتْك,noun,4,D=,Open,1,1,19,2,52,س,15
195,"4,594",أَمّ,verb,4,D=,Open,2,1,19,2,53,س,15
195,"4,594",شَبّ,verb,4,D=,Open,2,1,19,2,53,س,15
195,"4,594",عَدَّل,verb,4,D=,Open,3,1,19,2,54,س,15
195,"4,594",أَحْسَن,verb,1,D=,Open,2,1,19,2,29,ك,11
195,"4,594",ٱِصْطَدَم,verb,2,D=,Open,3,1,19,2,38,م,13
195,"4,594",مُتَفَجِّر,adj,2,D=,Open,4,1,19,2,39,م,13
195,"4,594",نَفْي,noun,3,D=,Open,1,1,19,2,44,ن,14
195,"4,594",أَبَدِيّ,adj,3,D=,Open,3,1,19,2,46,ن,14
195,"4,594",ٱِنْعِكَاس,noun,3,D=,Open,3,1,19,2,46,ن,14
195,"4,594",صَحْرَاوِيّ,adj,3,D=,Open,3,1,19,2,46,ن,14
195,"4,594",ٱِقْتِصَادِيّ,adj,3,D=,Open,4,1,19,2,47,ن,14
194,"4,608",خَاطَب,verb,4,D=,Open,2,1,19,2,53,س,15
194,"4,608",تِلِغرَاف,noun,5,D=,Open,3,1,19,2,62,ع,16
194,"4,608",أَكْبَر,verb,4,MSA,Open,2,4,19,2,65,ف,17
194,"4,608",حَدَّاد,noun_prop,1,D=,Open,2,1,19,2,29,ك,11
194,"4,608",قَوِيّ,adj,1,D~,Open,2,2,19,2,30,ك,11
194,"4,608",كَسَر,verb,1,D=,Open,3,1,19,2,30,ك,11
194,"4,608",أَهْمَل,verb,2,D=,Open,2,1,19,2,37,م,13
194,"4,608",نَقْش,noun,2,D~,Open,1,2,19,2,38,م,13
194,"4,608",قَبِيح,adj,2,MSA,Open,2,4,19,2,43,ن,14
194,"4,608",ٱِبْتِدَاء,noun,2,MSA,Open,3,4,19,2,44,ن,14
194,"4,608",رَشَّح,verb,3,D=,Open,3,1,19,2,46,ن,14
193,"4,619",مَثِيل,noun,3,D~,Open,2,2,19,2,48,س,15
193,"4,619",إِصْغَاء,noun,3,MSA,Open,2,4,19,2,54,س,15
193,"4,619",بَاشَر,verb,4,D=,Open,3,1,19,2,54,س,15
193,"4,619",جَاوَز,verb,4,D=,Open,3,1,19,2,54,س,15
193,"4,619",مَهَّد,verb,4,D=,Open,3,1,19,2,54,س,15
193,"4,619",ٱِسْتَرَدّ,verb,3,MSA,Open,3,4,19,2,55,ع,16
193,"4,619",عُقْدَة,noun,4,D~,Open,2,2,19,2,57,ع,16
193,"4,619",رالِي,noun,5,MSA,Open,2,4,19,2,76,ق,19
193,"4,619",جَدُر,verb,5,MSA,Open,3,4,19,2,77,ق,19
193,"4,619",حُقُوقِيّ,adj,5,MSA,Open,3,4,19,2,77,ق,19
193,"4,619",بِطْرِيق,noun,1,D=,Open,2,1,19,2,29,ك,11
193,"4,619",تَرْحِيب,noun,1,D=,Open,2,1,19,2,29,ك,11
193,"4,619",حَسَنَة,noun,1,D=,Open,3,1,19,2,30,ك,11
193,"4,619",مُتَزَوِّج,adj,1,D=,Open,4,1,19,2,31,ك,11
193,"4,619",وَحْشِيّ,adj,2,D=,Open,2,1,19,2,37,م,13
193,"4,619",تَحَمُّل,noun,2,D=,Open,3,1,19,2,38,م,13
193,"4,619",مُكَوَّن,adj,2,D=,Open,3,1,19,2,38,م,13
193,"4,619",مِنْ,prep,2,MSA,Closed,1,4,19,1,40,م,13
193,"4,619",ٱِنْكَشَف,verb,3,D=,Open,3,1,19,2,46,ن,14
192,"4,638",جِنَايَة,noun,4,D=,Open,3,1,20,2,55,ع,16
192,"4,638",كَنّ,verb,5,D=,Open,1,1,20,2,61,ع,16
192,"4,638",بُغْيَة,noun,4,MSA,Open,2,4,20,2,66,ف,17
192,"4,638",غِبْطَة,noun,4,MSA,Open,2,4,20,2,66,ف,17
192,"4,638",قَاطِع,adj,4,MSA,Open,2,4,20,2,66,ف,17
192,"4,638",ضَجِيج,noun,2,D=,Open,2,1,20,2,38,م,13
192,"4,638",مُصَلِّي,noun,2,D=,Open,3,1,20,2,39,م,13
192,"4,638",بَهِج,noun,3,D=,Open,2,1,20,2,46,ن,14
191,"4,646",ٱِسْتِطَاعَة,noun,3,D=,Open,4,1,20,2,48,س,15
191,"4,646",ضِيَاء,noun_prop,3,D~XP,Open,2,3,20,2,52,س,15
191,"4,646",تَدَفَّق,verb,3,MSA,Open,2,4,20,2,55,ع,16
191,"4,646",عَادِيّ,adj,5,D=,Open,2,1,20,2,62,ع,16
191,"4,646",بَسَم,verb,4,D~XP,Open,3,3,20,2,63,ف,17
191,"4,646",مَحْظُور,adj,4,MSA,Open,2,4,20,2,66,ف,17
191,"4,646",فَاعِلِيَّة,noun,4,MSA,Open,4,4,20,2,68,ف,17
191,"4,646",طَوْق,noun,1,D~XP,Open,1,3,20,2,31,ك,11
191,"4,646",لَمَع,verb,1,D=,Open,3,1,20,2,31,ك,11
191,"4,646",عُرْس,noun,2,D=,Open,1,1,20,2,37,م,13
191,"4,646",لُغْز,noun,2,D=,Open,1,1,20,2,37,م,13
191,"4,646",سُنَّة,noun,2,D=,Open,2,1,20,2,38,م,13
191,"4,646",فَزَع,noun,2,D=,Open,2,1,20,2,38,م,13
191,"4,646",هَانِم,noun,2,D=,Open,2,1,20,2,38,م,13
191,"4,646",مُتَفَرِّج,noun,2,D=,Open,4,1,20,2,40,م,13
191,"4,646",فَتْوَى,noun,3,D=,Open,2,1,20,2,46,ن,14
191,"4,646",نَاتِج,noun,3,D=,Open,2,1,20,2,46,ن,14
190,"4,663",فِقْدَان,noun,3,MSA,Open,2,4,20,2,55,ع,16
190,"4,663",مُوَقَّت,adj,4,D~,Open,3,2,20,2,59,ع,16
190,"4,663",أَبْرَم,verb,4,MSA,Open,2,4,20,2,66,ف,17
190,"4,663",أَرْجَأ,verb,4,MSA,Open,2,4,20,2,66,ف,17
190,"4,663",مُنْتَهَى,noun,4,MSA,Open,3,4,20,2,67,ف,17
190,"4,663",نَاقِلَة,noun,4,MSA,Open,3,4,20,2,67,ف,17
190,"4,663",ٱِنْفِصالِيّ,adj,4,MSA,Open,4,4,20,2,68,ف,17
190,"4,663",أُسّ,noun,5,MSA,Open,1,4,20,2,76,ق,19
190,"4,663",عَاتِق,noun,5,MSA,Open,2,4,20,2,77,ق,19
190,"4,663",أَرِيكَة,noun,1,D=,Open,3,1,20,2,31,ك,11
190,"4,663",أَحَبّ,adj_comp,1,D~XP,Open,2,3,20,2,32,ك,11
190,"4,663",مُحْزِن,adj,2,D=,Open,2,1,20,2,38,م,13
190,"4,663",آخِرَة,noun,2,D=,Open,3,1,20,2,39,م,13
190,"4,663",حَطَّم,verb,2,D=,Open,3,1,20,2,39,م,13
190,"4,663",أَفْلَت,verb,2,D~XP,Open,2,3,20,2,42,ن,14
190,"4,663",أَخَصّ,adj_comp,3,D=,Open,2,1,20,2,46,ن,14
190,"4,663",غُمُوض,noun,3,D=,Open,2,1,20,2,46,ن,14
190,"4,663",مَنَام,noun,3,D=,Open,2,1,20,2,46,ن,14
190,"4,663",شَبَابِيّ,adj,3,D=,Open,3,1,20,2,47,ن,14
190,"4,663",قَافِل,noun,3,D=,Open,3,1,20,2,47,ن,14
190,"4,663",مُؤَجَّل,adj,3,D=,Open,3,1,20,2,47,ن,14
189,"4,684",حَيْثُمَا,adv_rel,3,MSA,Closed,3,4,20,1,53,س,15
189,"4,684",غَمّ,noun,4,D=,Open,1,1,20,2,53,س,15
189,"4,684",تَعْدَاد,noun,3,MSA,Open,2,4,20,2,55,ع,16
